gene	bias1	bias2	bias3	mean	SD
Sm_t00013327-RA	26.23	15.28	31.22	24.2433333333333	8.15359021127094
Sm_t00013328-RA	20.61	27.63	18.55	22.2633333333333	4.76043415387014
Sm_t00013330-RA	36.04	32.32	35.46	34.6066666666667	2.00143282008998
Sm_t00013332-RA	16.58	16.42	22.63	18.5433333333333	3.54006120474397
Sm_t00013333-RA	64.42	59.11	NA	61.765	3.75473700810057
Sm_t00013337-RA	34.37	34.06	NA	34.215	0.219203102167826
Sm_t00013340-RA	70	69.7	NA	69.85	0.212132034355962
Sm_t00013345-RA	25.88	22.64	27.85	25.4566666666667	2.63067165061194
Sm_t00013348-RA	22.79	7.08	13.98	14.6166666666667	7.87432748451151
Sm_t00013349-RA	100	70.29	100	90.0966666666667	17.1530764976238
Sm_t00013350-RA	26.02	35.23	28.93	30.06	4.70783389681497
Sm_t00013357-RA	17.23	12.67	16.49	15.4633333333333	2.44722972630959
Sm_t00013358-RA	5.1	3	7.83	5.31	2.42183814488087
Sm_t00013360-RA	13.21	16.11	29.29	19.5366666666667	8.57018864047538
Sm_t00013363-RA	38.56	36.82	39.32	38.2333333333333	1.28161356630356
Sm_t00013364-RA	100	100	100	100	0
Sm_t00013365-RA	23.13	26.41	20.23	23.2566666666667	3.09194652821379
Sm_t00013368-RA	13.78	12.7	27.68	18.0533333333333	8.35440801812632
Sm_t00013369-RA	24.81	26.17	17.81	22.93	4.48588898658895
Sm_t00013370-RA	26.39	33.22	17.07	25.56	8.10692913500544
Sm_t00013371-RA	10.81	16.76	23.2	16.9233333333333	6.19661466716572
Sm_t00013372-RA	32.95	8.62	NA	20.785	17.2039079862687
Sm_t00013373-RA	23.52	27.73	31.28	27.51	3.88467501858264
Sm_t00013374-RA	36.35	30.57	17.89	28.27	9.44247848819366
Sm_t00013379-RA	26.98	32.87	13.05	24.3	10.1781579865907
Sm_t00013380-RA	61.42	50.62	49.46	53.8333333333333	6.59579664129613
Sm_t00013381-RA	30.94	22.57	34.67	29.3933333333333	6.19650170122896
Sm_t00013382-RA	55	48.19	56.71	53.3	4.5072275292024
Sm_t00013386-RA	78.75	82.64	72.84	78.0766666666667	4.93457529411937
Sm_t00013387-RA	13.47	4.78	20.63	12.96	7.93729802892647
Sm_t00013390-RA	20.06	31.02	24.51	25.1966666666667	5.51217138098348
Sm_t00013391-RA	20.38	20.09	25.45	21.9733333333333	3.01437113397361
Sm_t00013392-RA	36.45	42.57	40.7	39.9066666666667	3.13618132979159
Sm_t00013393-RA	11.92	6.27	7.38	8.52333333333333	2.99349851066162
Sm_t00013395-RA	14.76	5.41	9.05	9.74	4.71303511550678
Sm_t00013397-RA	25.2	24.26	NA	24.73	0.664680374315353
Sm_t00013407-RA	100	100	100	100	0
Sm_t00013412-RA	14.16	15.78	NA	14.97	1.14551298552221
Sm_t00013414-RA	29.87	56.65	NA	43.26	18.9363196001757
Sm_t00013417-RA	60.91	55.94	53.48	56.7766666666667	3.78500110083648
Sm_t00013420-RA	13.88	15.88	30.95	20.2366666666667	9.33175403304938
Sm_t00013423-RA	43.02	35.08	36.74	38.28	4.18803056340328
Sm_t00013426-RA	3.9	0.2	4.86	2.98666666666667	2.46059613373128
Sm_t00013428-RA	100	100	38.46	79.4866666666667	35.5301355659296
Sm_t00013430-RA	28.19	15.53	24.06	22.5933333333333	6.45617791989451
Sm_t00013431-RA	16.84	19.23	15.85	17.3066666666667	1.7376516720371
Sm_t00013432-RA	29.08	13.75	14.81	19.2133333333333	8.56120513323523
Sm_t00013433-RA	5.12	11.23	5.29	7.21333333333333	3.47957372868191
Sm_t00013434-RA	28.44	32.02	24.28	28.2466666666667	3.87362018444418
Sm_t00013435-RA	7.98	4.77	5.34	6.03	1.71262955714305
Sm_t00013436-RA	9.47	18.23	10.35	12.6833333333333	4.82366389099959
Sm_t00013437-RA	0.63	0.73	12.75	4.70333333333333	6.96879712241168
Sm_t00013438-RA	46.65	NA	38.83	42.74	5.5295750288788
Sm_t00013439-RA	19.52	41.45	18.93	26.6333333333333	12.8350003246332
Sm_t00013442-RA	9	8.59	27.75	15.1133333333333	10.9455942430429
Sm_t00013443-RA	16.4	13.55	22.92	17.6233333333333	4.80329400862922
Sm_t00013444-RA	16.44	30.27	20.59	22.4333333333333	7.09687489908997
Sm_t00013446-RA	32.18	29.91	NA	31.045	1.60513239329346
Sm_t00013450-RA	14.32	14.62	17.88	15.6066666666667	1.97447039312655
Sm_t00013453-RA	12.9	23.65	12.67	16.4066666666667	6.27396472203449
Sm_t00013454-RA	17.19	29.85	23.29	23.4433333333333	6.33139268513124
Sm_t00013455-RA	17.82	22.29	22.35	20.82	2.59824941066096
Sm_t00013459-RA	19.43	15.74	14.29	16.4866666666667	2.65010062702029
Sm_t00013461-RA	45.54	19.47	22.37	29.1266666666667	14.2881291054264
Sm_t00013465-RA	41.13	39.22	41.02	40.4566666666667	1.07239607111055
Sm_t00013470-RA	15.96	22.9	8.7	15.8533333333333	7.10060091353776
Sm_t00013471-RA	37.98	30.34	60	42.7733333333333	15.4000303030005
Sm_t00013474-RA	73.54	70.46	60.35	68.1166666666667	6.90017632624945
Sm_t00013475-RA	24.45	25.1	21.3	23.6166666666667	2.03244516121182
Sm_t00013476-RA	20.91	21.08	29.38	23.79	4.84182816712861
Sm_t00013477-RA	11.16	18.43	14.85	14.8133333333333	3.63513869519903
Sm_t00013478-RA	17.86	22.91	25.31	22.0266666666667	3.80274024005497
Sm_t00013479-RA	40.65	54.34	54.98	49.99	8.09500463248787
Sm_t00013480-RA	14.79	17.64	14.52	15.65	1.72867000899536
Sm_t00013481-RA	44.96	31.81	39.1	38.6233333333333	6.5879460633291
Sm_t00013486-RA	28.38	29.75	28.65	28.9266666666667	0.725695069111906
Sm_t00013488-RA	19.24	27.37	27.25	24.62	4.65960298737993
Sm_t00013489-RA	25	14.71	11.76	17.1566666666667	6.95082968668729
Sm_t00013490-RA	12.46	10.08	15.21	12.5833333333333	2.56722288345467
Sm_t00013491-RA	29.42	36.53	37.91	34.62	4.55588630235654
Sm_t00013493-RA	16.91	18.36	9.03	14.7666666666667	5.02072039983639
Sm_t00013494-RA	40.43	38.4	29.41	36.08	5.86488704068544
Sm_t00013498-RA	23.73	8.18	12.62	14.8433333333333	8.00987099355123
Sm_t00013499-RA	36.13	53.51	NA	44.82	12.2895158570222
Sm_t00013500-RA	20.09	21.94	15.4	19.1433333333333	3.37120651003959
Sm_t00013503-RA	41.41	46.7	51.34	46.4833333333333	4.96854438777932
Sm_t00013504-RA	100	75	100	91.6666666666667	14.4337567297406
Sm_t00013505-RA	48.96	45.71	46.53	47.0666666666667	1.69015778356144
Sm_t00013506-RA	33.96	30.63	34.5	33.03	2.09592461696503
Sm_t00013507-RA	53.27	25.08	36.93	38.4266666666667	14.1544704363439
Sm_t00013509-RA	26.1	23.75	29.75	26.5333333333333	3.02338110950858
Sm_t00013511-RA	33.3	36.99	33.89	34.7266666666667	1.98217893575059
Sm_t00013512-RA	31.79	35.26	NA	33.525	2.45366053071732
Sm_t00013516-RA	33.68	14.38	17.04	21.7	10.4598852766175
Sm_t00013518-RA	30.72	22.37	49.95	34.3466666666667	14.1431479287086
Sm_t00013793-RA	23.79	14.39	24.59	20.9233333333333	5.67215420570821
Sm_t00013794-RA	21.75	10.57	16.6	16.3066666666667	5.59576923517521
Sm_t00013795-RA	24.81	25.41	20.86	23.6933333333333	2.47200997840489
Sm_t00013799-RA	33.76	25.63	22.15	27.18	5.958179252087
Sm_t00013800-RA	25.69	29.63	20.7	25.34	4.47527652776898
Sm_t00013801-RA	44.8	43.21	21.56	36.5233333333333	12.9829901537871
Sm_t00013802-RA	100	85.71	NA	92.855	10.1045559031558
Sm_t00013803-RA	19.55	14.52	20.96	18.3433333333333	3.38532617827785
Sm_t00013804-RA	25.07	20.57	1.37	15.67	12.5868979498525
Sm_t00013805-RA	0.47	2.33	9.9	4.23333333333333	4.99482065076749
Sm_t00013806-RA	28.58	28.35	19.12	25.35	5.39656372148055
Sm_t00013807-RA	15.52	31.99	28.37	25.2933333333333	8.65532398777384
Sm_t00013808-RA	26.15	29.07	12.28	22.5	8.97039018103449
Sm_t00013809-RA	5.53	28.57	NA	17.05	16.2917402385381
Sm_t00013810-RA	2.86	33.81	NA	18.335	21.8849548777236
Sm_t00013811-RA	6.61	13.29	22.87	14.2566666666667	8.17298802968249
Sm_t00013812-RA	27.18	28.77	39.7	31.8833333333333	6.81595432300814
Sm_t00013813-RA	6.83	11.19	22.94	13.6533333333333	8.33270864325241
Sm_t00013814-RA	4.25	16.35	4.97	8.52333333333333	6.78764563993535
Sm_t00013815-RA	50.34	44.44	33.91	42.8966666666667	8.32301828265043
Sm_t00013817-RA	6.98	6.65	5.21	6.28	0.94122260916321
Sm_t00013818-RA	55.44	62.17	58.2	58.6033333333333	3.3830804503194
Sm_t00013819-RA	14.33	13.65	13.69	13.89	0.381575680566778
Sm_t00013820-RA	3.97	0.19	1.38	1.84666666666667	1.93272691638869
Sm_t00013821-RA	12.45	8.24	12.85	11.18	2.55395771304068
Sm_t00013823-RA	4.09	6.38	6.45	5.64	1.34279559129452
Sm_t00013824-RA	66.2	61.71	58.44	62.1166666666667	3.89595088949198
Sm_t00013825-RA	15.02	15.55	22.18	17.5833333333333	3.98964075241535
Sm_t00013826-RA	18.61	13.03	14.05	15.23	2.9712623579886
Sm_t00013827-RA	20.24	31.56	27.54	26.4466666666667	5.73865257123424
Sm_t00013831-RA	29.56	34.74	36.28	33.5266666666667	3.5204734530079
Sm_t00013832-RA	37.13	NA	48.4	42.765	7.96909342397239
Sm_t00013833-RA	8.86	13.46	15.49	12.6033333333333	3.39700358158971
Sm_t00013834-RA	100	75.9	100	91.9666666666667	13.91414148747
Sm_t00013835-RA	10.11	11.41	22.68	14.7333333333333	6.91264300635678
Sm_t00013836-RA	36.29	18.07	39.93	31.43	11.7123695296895
Sm_t00013837-RA	10.15	7.72	11.72	9.86333333333333	2.01534943206714
Sm_t00013838-RA	23.06	17.62	5.26	15.3133333333333	9.12143263601356
Sm_t00013839-RA	5.83	9.66	NA	7.745	2.70821897194448
Sm_t00013840-RA	80.57	75.51	74.97	77.0166666666667	3.08909911354966
Sm_t00013841-RA	7.61	12.6	15.06	11.7566666666667	3.79592325177069
Sm_t00013842-RA	11.6	7.45	20.56	13.2033333333333	6.70045023362858
Sm_t00013843-RA	37.72	29.74	32.47	33.31	4.05577366232387
Sm_t00013844-RA	10.61	5.08	21.48	12.39	8.34363829513241
Sm_t00013847-RA	30.6	32.51	32.63	31.9133333333333	1.1389615152995
Sm_t00013848-RA	30.98	16.94	19.39	22.4366666666667	7.49946887008229
Sm_t00013849-RA	8.23	7.08	4.35	6.55333333333333	1.99289571561919
Sm_t00013850-RA	26.39	36.33	25.83	29.5166666666667	5.90715949787487
Sm_t00013851-RA	37.34	43.06	42.86	41.0866666666667	3.24624911757144
Sm_t00013852-RA	23.69	25.09	21.66	23.48	1.72461589926569
Sm_t00013853-RA	27.49	22.58	29.36	26.4766666666667	3.50174718295501
Sm_t00013854-RA	48.14	46.51	50.18	48.2766666666667	1.83881302293989
Sm_t00013855-RA	20.07	17.2	22.43	19.9	2.61914108058348
Sm_t00013856-RA	28.83	32.91	41	34.2466666666667	6.19412894064479
Sm_t00013857-RA	39.27	26.61	26.11	30.6633333333333	7.45778340616925
Sm_t00013859-RA	25.69	28.73	20.79	25.07	4.00614527944257
Sm_t00013860-RA	73.13	64.13	68.96	68.74	4.50403152742074
Sm_t00013862-RA	12.73	15.95	10.64	13.1066666666667	2.67496417421492
Sm_t00013863-RA	18.22	8.47	33.43	20.04	12.5791374903051
Sm_t00013866-RA	20.13	23.6	27.71	23.8133333333333	3.79450040628978
Sm_t00013867-RA	49.98	51.34	45.76	49.0266666666667	2.90959332782665
Sm_t00013868-RA	10.93	25.71	22.92	19.8533333333333	7.85273413107392
Sm_t00013869-RA	17.96	19.09	26.93	21.3266666666667	4.88541025230567
Sm_t00013871-RA	26.54	40.8	36.02	34.4533333333333	7.25794277556205
Sm_t00013877-RA	17.81	13.63	30.01	20.4833333333333	8.51094197685152
Sm_t00013878-RA	28.85	19.89	16.24	21.66	6.48865933764441
Sm_t00013879-RA	10.78	19.61	26.31	18.9	7.78930677274942
Sm_t00013881-RA	25.62	24.33	58.87	36.2733333333333	19.5799140277309
Sm_t00013882-RA	10.3	17.78	5.12	11.0666666666667	6.36472570762742
Sm_t00013883-RA	100	100	100	100	0
Sm_t00013884-RA	100	100	100	100	0
Sm_t00013886-RA	10.63	17.17	22.06	16.62	5.73481473109637
Sm_t00013888-RA	61.11	35.42	NA	48.265	18.1655732086824
Sm_t00013889-RA	19.7	19.69	20.02	19.8033333333333	0.187705443004014
Sm_t00013891-RA	38.31	41.38	35.37	38.3533333333333	3.00523432253349
Sm_t00013892-RA	15.5	13.67	21.78	16.9833333333333	4.25361414955956
Sm_t00013893-RA	36.03	37.56	41.24	38.2766666666667	2.67791585628327
Sm_t00013894-RA	14.8	10.92	17.54	14.42	3.32631928714007
Sm_t00013895-RA	20.53	26.96	25.04	24.1766666666667	3.30079283405265
Sm_t00013896-RA	66.26	100	73.2	79.82	17.8175531428982
Sm_t00013897-RA	35.87	37.06	52.36	41.7633333333333	9.19625104775491
Sm_t00013898-RA	8.61	4.33	17.29	10.0766666666667	6.60331230015159
Sm_t00013899-RA	24.86	17.62	24.56	22.3466666666667	4.09616080413518
Sm_t00013900-RA	32.52	36.68	37.37	35.5233333333333	2.62374414403031
Sm_t00013901-RA	26.76	16.5	26.28	23.18	5.79002590667779
Sm_t00013902-RA	29.65	24.22	19.19	24.3533333333333	5.23127454195756
Sm_t00013903-RA	40.04	24.89	29.41	31.4466666666667	7.77763674475308
Sm_t00013904-RA	21.23	26.28	22.9	23.47	2.57280003109453
Sm_t00013906-RA	23.77	16.61	11.96	17.4466666666667	5.94928847286239
Sm_t00013907-RA	50.46	41.32	47.4	46.3933333333333	4.65241156104373
Sm_t00013908-RA	3.96	6.78	6.29	5.67666666666667	1.50672934972852
Sm_t00013909-RA	15.81	18.13	17.28	17.0733333333333	1.17372625996581
Sm_t00013910-RA	39.69	46.31	48.89	44.9633333333333	4.74553825538614
Sm_t00013912-RA	18.74	17.21	16.6	17.5166666666667	1.10246693072098
Sm_t00013914-RA	22.37	15.86	13.93	17.3866666666667	4.4222656335111
Sm_t00013915-RA	24.73	22.49	30.73	25.9833333333333	4.26057899038773
Sm_t00013916-RA	64.13	64.66	63.2	63.9966666666667	0.739075999700524
Sm_t00013920-RA	32.36	33.78	35.36	33.8333333333333	1.5007109426313
Sm_t00013923-RA	26.31	19.96	15.68	20.65	5.34848576701855
Sm_t00013924-RA	28.23	38.96	36.71	34.6333333333333	5.65841261603759
Sm_t00013925-RA	23.05	17.89	27.3	22.7466666666667	4.71232780410418
Sm_t00013926-RA	17.17	19.3	23.12	19.8633333333333	3.01473603045662
Sm_t00013927-RA	16.62	21.79	24.27	20.8933333333333	3.90302873847136
Sm_t00013928-RA	35.74	26.95	NA	31.345	6.21546860662975
Sm_t00013929-RA	19.42	24.47	32.73	25.54	6.71920382188247
Sm_t00013932-RA	39.71	39.45	46.33	41.83	3.8992819851865
Sm_t00013933-RA	10.76	19.49	28.87	19.7066666666667	9.05694392901565
Sm_t00013934-RA	21.89	21.04	33.61	25.5133333333333	7.02478706676105
Sm_t00013935-RA	26.48	36.96	37.9	33.78	6.33943215122616
Sm_t00013943-RA	38.8	43.01	45.93	42.58	3.58439674143363
Sm_t00013944-RA	28.01	14.29	15.66	19.32	7.55687104561141
Sm_t00013946-RA	11.54	21.18	23.54	18.7533333333333	6.3573998877948
Sm_t00013947-RA	17.76	27.68	19.74	21.7266666666667	5.24992698361923
Sm_t00013948-RA	16.93	4.61	5.28	8.94	6.92764750835375
Sm_t00013949-RA	8.57	5.98	6.37	6.97333333333333	1.39643593957379
Sm_t00013952-RA	18.51	23.99	11.93	18.1433333333333	6.03835518443006
Sm_t00013953-RA	NA	15.09	25.54	20.315	7.38926586339942
Sm_t00013954-RA	17.76	15.55	16.13	16.48	1.14581848475228
Sm_t00013955-RA	37.47	37.97	34.88	36.7733333333333	1.65862392763801
Sm_t00013957-RA	14.34	17.27	14.33	15.3133333333333	1.69453041676251
Sm_t00013958-RA	16.93	14.88	8.07	13.2933333333333	4.63821445529779
Sm_t00013963-RA	6.67	37.5	16.67	20.28	15.7288365749028
Sm_t00013964-RA	3.16	8.53	17.46	9.71666666666667	7.22347792502568
Sm_t00013965-RA	68.49	100	100	89.4966666666667	18.1923069821651
Sm_t00013967-RA	13.29	22.13	20.08	18.5	4.62695364143623
Sm_t00013968-RA	15.48	18.14	21.11	18.2433333333333	2.81642208011039
Sm_t00013969-RA	9.77	9.95	8.12	9.28	1.00861290890014
Sm_t00013970-RA	18	11.04	19.12	16.0533333333333	4.37764015576125
Sm_t00013971-RA	11.62	16.94	23.5	17.3533333333333	5.95077585977941
Sm_t00013972-RA	14.04	11.87	16.75	14.22	2.44497443749418
Sm_t00013973-RA	13.01	5.83	34.64	17.8266666666667	14.9968074380294
Sm_t00013976-RA	33.33	23.02	28.71	28.3533333333333	5.16424566934352
Sm_t00013980-RA	100	100	100	100	0
Sm_t00013982-RA	45.7	46.38	48.84	46.9733333333333	1.65194834463228
Sm_t00013985-RA	15.57	11.5	19.07	15.38	3.78857492997037
Sm_t00013986-RA	14.81	18.63	20.52	17.9866666666667	2.90885429908982
Sm_t00013987-RA	37.87	32.78	46.29	38.98	6.82305649983935
Sm_t00013991-RA	63.41	62.61	100	75.34	21.359932115997
Sm_t00013992-RA	53.62	45.2	54.98	51.2666666666667	5.29771019718267
Sm_t00013993-RA	34.54	35.65	37.61	35.9333333333333	1.55448812582578
Sm_t00013994-RA	36.31	29.21	33.94	33.1533333333333	3.61477984576286
Sm_t00013996-RA	68.03	51.46	64.2	61.23	8.67507348672044
Sm_t00014002-RA	41.27	45.84	42.31	43.14	2.39539140851761
Sm_t00014003-RA	8.41	3.84	8.86	7.03666666666667	2.77752287719351
Sm_t00014004-RA	32.79	28.46	32.58	31.2766666666667	2.44156370658915
Sm_t00014005-RA	20.26	44.23	47.27	37.2533333333333	14.7949462092072
Sm_t00014006-RA	41.99	31.56	45.55	39.7	7.27070147922468
Sm_t00014009-RA	1.81	5.22	3.85	3.62666666666667	1.71593511920857
Sm_t00014010-RA	20.41	16.76	25.43	20.8666666666667	4.35300279500638
Sm_t00014011-RA	46.56	NA	35.32	40.94	7.9478802205368
Sm_t00014038-RA	18.03	23.47	16.92	19.4733333333333	3.50542912256593
Sm_t00014051-RA	10.81	27.47	11.56	16.6133333333333	9.40962450543768
Sm_t00014055-RA	100	100	100	100	0
Sm_t00014056-RA	12.02	11.9	9.6	11.1733333333333	1.36386705119426
Sm_t00014061-RA	40.15	43.86	43.05	42.3533333333333	1.95064946449467
Sm_t00014062-RA	14.82	14.21	15.66	14.8966666666667	0.728033881995428
Sm_t00014063-RA	17.64	29.64	15.38	20.8866666666667	7.66436777127333
Sm_t00014071-RA	27.74	39.71	30.49	32.6466666666667	6.26965974621696
Sm_t00014072-RA	36.45	38.4	36.3	37.05	1.171537451386
Sm_t00014073-RA	20.55	22.78	20.52	21.2833333333333	1.29623814684391
Sm_t00014074-RA	10.27	13.47	21.36	15.0333333333333	5.70789219706656
Sm_t00014075-RA	25.33	29.07	32.78	29.06	3.72501006710049
Sm_t00014076-RA	6.2	8.61	0	4.93666666666667	4.44185021509431
Sm_t00014079-RA	77.57	58.28	59.44	65.0966666666667	10.8177831986657
Sm_t00014080-RA	15.75	25.87	13.3	18.3066666666667	6.66360513035799
Sm_t00014081-RA	1.22	7.32	4.27	4.27	3.05
Sm_t00014082-RA	18.91	25.91	31.19	25.3366666666667	6.16004328989118
Sm_t00014083-RA	31.81	6.99	20.64	19.8133333333333	12.4306328613363
Sm_t00014085-RA	25.79	26.66	29.08	27.1766666666667	1.70476782387906
Sm_t00014088-RA	51.19	50.76	47.9	49.95	1.78832323700163
Sm_t00014089-RA	40.12	41.5	46.5	42.7066666666667	3.35680403558703
Sm_t00014095-RA	40.02	23.78	25.93	29.91	8.82126408175155
Sm_t00014096-RA	16.14	12	12.29	13.4766666666667	2.31106757437625
Sm_t00014097-RA	7.49	14.13	9.5	10.3733333333333	3.40505996031396
Sm_t00014098-RA	29.41	25.17	21.2	25.26	4.10573988460058
Sm_t00014099-RA	21.21	14.52	20.26	18.6633333333333	3.61953496092155
Sm_t00014100-RA	33.57	39.78	68.41	47.2533333333333	18.5834451416666
Sm_t00014103-RA	47.71	45.04	40.58	44.4433333333333	3.60225392404996
Sm_t00014104-RA	64.49	68	60.45	64.3133333333333	3.77809916933546
Sm_t00014105-RA	34.13	30.3	28.75	31.06	2.76935010426634
Sm_t00014108-RA	17.96	35.12	33.35	28.81	9.43796058478737
Sm_t00014109-RA	51.97	44.49	40.27	45.5766666666667	5.92521166991807
Sm_t00014110-RA	51.49	59.13	65.26	58.6266666666667	6.89878491716718
Sm_t00014111-RA	47.19	60.39	36.98	48.1866666666667	11.7367812168982
Sm_t00014112-RA	21.22	11.76	20.98	17.9866666666667	5.39378654873673
Sm_t00014114-RA	14	23.12	24.41	20.51	5.674601307581
Sm_t00014126-RA	15.83	8.93	NA	12.38	4.87903679018718
Sm_t00014127-RA	8.84	20.04	14.33	14.4033333333333	5.60036010746928
Sm_t00014128-RA	16.67	17.11	20.54	18.1066666666667	2.11878109613365
Sm_t00014129-RA	11.57	13.62	12.2	12.4633333333333	1.05006349014397
Sm_t00014130-RA	5.8	2.89	7.18	5.29	2.19
Sm_t00014131-RA	27.4	24.23	21.2	24.2766666666667	3.10026342966744
Sm_t00014140-RA	34.42	17.82	NA	26.12	11.7379725676967
Sm_t00014141-RA	30.83	34.05	28.11	30.9966666666667	2.97350522672036
Sm_t00014142-RA	33.32	27.82	25.47	28.87	4.02895768158466
Sm_t00014143-RA	35.39	43.2	33.13	37.24	5.28375813223883
Sm_t00014145-RA	28.32	28.93	35.71	30.9866666666667	4.10188168202513
Sm_t00014146-RA	28.67	33.13	27.11	29.6366666666667	3.1242492431516
Sm_t00014147-RA	18.94	28.68	33.44	27.02	7.39115687832426
Sm_t00014148-RA	25.81	24.44	34.81	28.3533333333333	5.63343885502748
Sm_t00014149-RA	22.91	40.25	28.12	30.4266666666667	8.89715872249862
Sm_t00014150-RA	14.8	17.64	24.33	18.9233333333333	4.89289621117527
Sm_t00014151-RA	29.22	33.21	34.3	32.2433333333333	2.67440336025315
Sm_t00014154-RA	58.51	54.95	45.99	53.15	6.4511704364402
Sm_t00014155-RA	33.21	25.49	25.17	27.9566666666667	4.55233273534935
Sm_t00014157-RA	13.96	12.66	14.12	13.58	0.800749648766704
Sm_t00014161-RA	34.11	38.43	25.22	32.5866666666667	6.73546088499765
Sm_t00014162-RA	42.18	62.22	63.45	55.95	11.9410175445814
Sm_t00014163-RA	14.22	10.3	6.82	10.4466666666667	3.702179538236
Sm_t00014164-RA	28.57	7.55	15.94	17.3533333333333	10.5810317707364
Sm_t00014168-RA	26.32	52.96	NA	39.64	18.8373246508096
Sm_t00014170-RA	53.29	41.09	NA	47.19	8.62670273047588
Sm_t00014174-RA	69.33	100	100	89.7766666666667	17.7073327560458
Sm_t00014175-RA	45.96	49.78	38.05	44.5966666666667	5.98266105786826
Sm_t00014181-RA	11.17	15.13	12.58	12.96	2.00716217580942
Sm_t00014182-RA	20.17	13.75	14.12	16.0133333333333	3.60452955783877
Sm_t00014184-RA	16.42	11.51	30.11	19.3466666666667	9.63919256646185
Sm_t00014185-RA	17.72	21.75	19.28	19.5833333333333	2.03205150853352
Sm_t00014186-RA	80.95	100	100	93.65	10.9985226280624
Sm_t00014188-RA	100	100	100	100	0
Sm_t00014191-RA	13.92	11.33	38.26	21.17	14.8569209461449
Sm_t00014192-RA	21.69	9.56	41.71	24.32	16.23555665815
Sm_t00014195-RA	29.13	27.81	39.98	32.3066666666667	6.67799620644796
Sm_t00014196-RA	20.11	11.77	10.18	14.02	5.33367603065653
Sm_t00014197-RA	18.35	10.03	21.63	16.67	5.97969898907963
Sm_t00014198-RA	11.59	6.06	10.47	9.37333333333333	2.92356517514718
Sm_t00014199-RA	10.5	10.66	8.38	9.84666666666667	1.27268744526428
Sm_t00014201-RA	16.46	18.66	17.22	17.4466666666667	1.11737788296231
Sm_t00014202-RA	52.15	55.21	50.23	52.53	2.51165284225348
Sm_t00014204-RA	28.03	24.51	15.93	22.8233333333333	6.22383590186417
Sm_t00014208-RA	36.66	42.35	29.12	36.0433333333333	6.63652268385586
Sm_t00014209-RA	12.47	16.76	5.34	11.5233333333333	5.76855556732648
Sm_t00014211-RA	49.18	50.28	30.72	43.3933333333333	10.9892007595336
Sm_t00014212-RA	32.5	34.27	26.46	31.0766666666667	4.09492775679051
Sm_t00014214-RA	32.23	20.76	20.2	24.3966666666667	6.78964162039009
Sm_t00014215-RA	35.81	28.92	26	30.2433333333333	5.03710565040414
Sm_t00014216-RA	35.29	46.55	36.73	39.5233333333333	6.12771844435866
Sm_t00014217-RA	55.31	47.16	51.01	51.16	4.07707002637924
Sm_t00014218-RA	24.46	32.74	20.65	25.95	6.18118920597
Sm_t00014219-RA	22.17	23.72	18.69	21.5266666666667	2.57597230833977
Sm_t00014222-RA	4.88	3.61	24.35	10.9466666666667	11.6249831541097
Sm_t00014224-RA	23.75	19.66	18.01	20.4733333333333	2.95517060985205
Sm_t00014226-RA	40.68	18.68	NA	29.68	15.556349186104
Sm_t00014227-RA	76.34	80.8	77.7	78.28	2.28586963757778
Sm_t00014228-RA	18.09	5.21	31.96	18.42	13.3780529226042
Sm_t00014229-RA	8.23	6.42	10.62	8.42333333333333	2.10666402953421
Sm_t00014230-RA	35.52	17.9	18.64	24.02	9.9661627520325
Sm_t00014231-RA	18.09	29.59	27.76	25.1466666666667	6.1793715969614
Sm_t00014232-RA	35.46	35.74	39.55	36.9166666666667	2.28482676221488
Sm_t00014238-RA	28.57	24.84	21.2	24.87	3.68509158637882
Sm_t00014239-RA	26.63	33.2	23.86	27.8966666666667	4.79710676693081
Sm_t00014241-RA	12.98	14.77	20.72	16.1566666666667	4.0520406381641
Sm_t00014242-RA	66.85	67.2	61.58	65.21	3.1485393438863
Sm_t00014244-RA	12.42	10.73	13.05	12.0666666666667	1.19968051302559
Sm_t00014246-RA	20.26	25.18	29.27	24.9033333333333	4.51136712464562
Sm_t00014248-RA	25.69	33.79	30.93	30.1366666666667	4.10786238003823
Sm_t00014249-RA	53.59	60.75	60.54	58.2933333333333	4.07455928087116
Sm_t00014251-RA	10.28	9.02	24.66	14.6533333333333	8.68889712986253
Sm_t00014252-RA	5.4	7.97	9.28	7.55	1.97380343499549
Sm_t00014254-RA	15.56	17.61	17.11	16.76	1.0688779163216
Sm_t00014257-RA	16.64	21.05	18.24	18.6433333333333	2.23249486748197
